condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
AS,replicate_01,OCP,456,132.7726,-0.3971239,-397.1239,0,1
AS,replicate_01,OCP,457,133.8573,-0.3969869,-396.9869,0,1
AS,replicate_01,OCP,458,134.942,-0.3970352,-397.0352,0,1
AS,replicate_01,OCP,459,136.0267,-0.3967744,-396.7744,0,1
AS,replicate_01,OCP,460,137.1115,-0.3966475,-396.6475,0,1
AS,replicate_01,OCP,461,138.1962,-0.3966717,-396.6717,0,1
AS,replicate_01,OCP,462,139.2809,-0.3968318,-396.8318,0,1
AS,replicate_01,OCP,463,140.3656,-0.3969356,-396.9356,0,1
AS,replicate_01,OCP,464,141.4552,-0.3972024,-397.2024,0,1
AS,replicate_01,OCP,465,142.5399,-0.3979527,-397.9527,0,1
AS,replicate_01,OCP,466,143.6246,-0.3986163,-398.6163,0,1
AS,replicate_01,OCP,467,144.7092,-0.3993334,-399.3334,0,1
AS,replicate_01,OCP,468,145.7939,-0.4000041,-400.0041,0,1
AS,replicate_01,OCP,469,146.8786,-0.4006557,-400.6557,0,1
AS,replicate_01,OCP,470,147.9634,-0.4011844,-401.1844,0,1
AS,replicate_01,OCP,471,149.048,-0.4014825,-401.4825,0,1
AS,replicate_01,OCP,472,150.1328,-0.4015993,-401.5993,0,1
AS,replicate_01,OCP,473,151.2175,-0.4015319,-401.5319,0,1
AS,replicate_01,OCP,474,152.307,-0.401409,-401.409,0,1
AS,replicate_01,OCP,475,153.3918,-0.4012871,-401.2871,0,1
AS,replicate_01,OCP,476,154.4765,-0.4014442,-401.4442,0,1
AS,replicate_01,OCP,477,155.5612,-0.4017051,-401.7051,0,1
AS,replicate_01,OCP,478,156.646,-0.4019417,-401.9417,0,1
AS,replicate_01,OCP,479,157.7307,-0.4021945,-402.1945,0,1
AS,replicate_01,OCP,480,158.8154,-0.4023456,-402.3456,0,1
AS,replicate_01,OCP,481,159.9002,-0.4024805,-402.4805,0,1
AS,replicate_01,OCP,482,160.9848,-0.4026769,-402.6769,0,1
AS,replicate_01,OCP,483,162.0696,-0.4029901,-402.9901,0,1
AS,replicate_01,OCP,484,163.1591,-0.4035037,-403.5037,0,1
AS,replicate_01,OCP,485,164.2438,-0.4042892,-404.2892,0,1
AS,replicate_01,OCP,486,165.3286,-0.4054141,-405.4141,0,1
AS,replicate_01,OCP,487,166.4133,-0.4066226,-406.6226,0,1
AS,replicate_01,OCP,488,167.498,-0.4079268,-407.9268,0,1
AS,replicate_01,OCP,489,168.5827,-0.4091192,-409.1192,0,1
AS,replicate_01,OCP,490,169.6674,-0.410084,-410.084,0,1
AS,replicate_01,OCP,491,170.7522,-0.4105996,-410.5996,0,1
AS,replicate_01,OCP,492,171.8369,-0.4110598,-411.0598,0,1
AS,replicate_01,OCP,493,172.9216,-0.4113761,-411.3761,0,1
AS,replicate_01,OCP,494,174.0112,-0.4119239,-411.9239,0,1
AS,replicate_01,OCP,495,175.0959,-0.4121273,-412.1273,0,1
AS,replicate_01,OCP,496,176.1806,-0.4123751,-412.3751,0,1
AS,replicate_01,OCP,497,177.2654,-0.4126208,-412.6208,0,1
AS,replicate_01,OCP,498,178.3501,-0.4128082,-412.8082,0,1
AS,replicate_01,OCP,499,179.4348,-0.4131092,-413.1092,0,1
AS,replicate_01,OCP,500,180.5195,-0.4134335,-413.4335,0,1
AS,replicate_01,OCP,501,181.6042,-0.4137669,-413.7669,0,1
AS,replicate_01,OCP,502,182.6889,-0.4139632,-413.9632,0,1
AS,replicate_01,OCP,503,183.7737,-0.4141223,-414.1223,0,1
AS,replicate_01,OCP,504,184.8633,-0.4143278,-414.3278,0,1
AS,replicate_01,OCP,505,185.948,-0.4145957,-414.5957,0,1
AS,replicate_01,OCP,506,187.0327,-0.4147457,-414.7457,0,1
AS,replicate_01,OCP,507,188.1174,-0.414775,-414.775,0,1
AS,replicate_01,OCP,508,189.2021,-0.4148001,-414.8001,0,1
AS,replicate_01,OCP,509,190.287,-0.4148142,-414.8142,0,1
AS,replicate_01,OCP,510,191.3716,-0.4150056,-415.0056,0,1
AS,replicate_01,OCP,511,192.4563,-0.4150569,-415.0569,0,1
AS,replicate_01,OCP,512,193.5411,-0.4151415,-415.1415,0,1
AS,replicate_01,OCP,513,194.6257,-0.4150882,-415.0882,0,1
AS,replicate_01,OCP,514,195.7153,-0.4151808,-415.1808,0,1
AS,replicate_01,OCP,515,196.8,-0.4152795,-415.2795,0,1
AS,replicate_01,OCP,516,197.8846,-0.4149835,-414.9835,0,1
AS,replicate_01,OCP,517,198.9695,-0.4147951,-414.7951,0,1
AS,replicate_01,OCP,518,200.0542,-0.414647,-414.647,0,1
AS,replicate_01,OCP,519,201.1389,-0.414209,-414.209,0,1
AS,replicate_01,OCP,520,202.2236,-0.4127346,-412.7346,0,1
AS,replicate_01,OCP,521,203.3083,-0.4108765,-410.8765,0,1
AS,replicate_01,OCP,522,204.3929,-0.4094233,-409.4233,0,1
AS,replicate_01,OCP,523,205.4776,-0.4081413,-408.1413,0,1
AS,replicate_01,OCP,524,206.5672,-0.407106,-407.106,0,1
AS,replicate_01,OCP,525,207.6519,-0.4062289,-406.2289,0,1
AS,replicate_01,OCP,526,208.7366,-0.4055692,-405.5692,0,1
AS,replicate_01,OCP,527,209.8215,-0.4052107,-405.2107,0,1
AS,replicate_01,OCP,528,210.9061,-0.4046145,-404.6145,0,1
AS,replicate_01,OCP,529,211.9908,-0.4042399,-404.2399,0,1
AS,replicate_01,OCP,530,213.0755,-0.4040606,-404.0606,0,1
AS,replicate_01,OCP,531,214.1602,-0.4035742,-403.5742,0,1
AS,replicate_01,OCP,532,215.2449,-0.4034604,-403.4604,0,1
AS,replicate_01,OCP,533,216.3296,-0.4033255,-403.3255,0,1
AS,replicate_01,OCP,534,217.4191,-0.4031996,-403.1996,0,1
